date_time,NO2,SO2,PM10,PM25,temp,wind dir,Thailand,Cambodia,P_Malaysia,lag_1,lag_2,lag_3
2018-01-01 00:00:00,14,4,51,34,25.2,85,55,122,0,0,0,0
2018-01-01 01:00:00,16,4,51,32,25.2,85,55,122,0,34,0,0
2018-01-01 02:00:00,23,3,51,35,25.2,85,55,122,0,32,34,0
2018-01-01 03:00:00,24,3,51,31,25.2,85,55,122,0,35,32,34
2018-01-01 04:00:00,25,3,51,36,23.9,85,55,122,0,31,35,32
2018-01-01 05:00:00,27,2,51,33,23.9,85,55,122,0,36,31,35
2018-01-01 06:00:00,36,2,51,29,23.9,85,55,122,0,33,36,31
2018-01-01 07:00:00,41,2,51,37,22.7,80,55,122,0,29,33,36
2018-01-01 08:00:00,41,2,51,39,22.7,80,55,122,0,37,29,33
2018-01-01 09:00:00,36,5,51,35,22.7,80,55,122,0,39,37,29
2018-01-01 10:00:00,28,6,51,34,26.4,75,55,122,0,35,39,37
2018-01-01 11:00:00,25,5,51,36,26.4,75,55,122,0,34,35,39
2018-01-01 12:00:00,16,5,51,25,26.4,75,55,122,0,36,34,35
2018-01-01 13:00:00,7,6,51,24,30.6,70,55,122,0,25,36,34
2018-01-01 14:00:00,11,5,51,19,30.6,70,55,122,0,24,25,36
2018-01-01 15:00:00,3,5,51,22,30.6,70,55,122,0,19,24,25
2018-01-01 16:00:00,1,5,51,21,31.2,55,55,122,0,22,19,24
2018-01-01 17:00:00,1,5,51,25,31.2,55,55,122,0,21,22,19
2018-01-01 18:00:00,7,4,51,19,31.2,55,55,122,0,25,21,22
2018-01-01 19:00:00,48,3,51,23,27.0,50,55,122,0,19,25,21
2018-01-01 20:00:00,48,3,51,35,27.0,50,55,122,0,23,19,25
2018-01-01 21:00:00,48,3,51,53,27.0,50,55,122,0,35,23,19
2018-01-01 22:00:00,38,3,51,65,25.8,75,55,122,0,53,35,23
2018-01-01 23:00:00,55,3,51,58,25.8,75,55,122,0,65,53,35
2018-01-02 00:00:00,41,3,51,75,25.8,75,92,255,0,58,65,53
2018-01-02 01:00:00,27,3,51,66,24.7,80,92,255,0,75,58,65
2018-01-02 02:00:00,21,3,51,54,24.7,80,92,255,0,66,75,58
2018-01-02 03:00:00,19,3,51,52,24.7,80,92,255,0,54,66,75
2018-01-02 04:00:00,26,3,51,51,23.7,80,92,255,0,52,54,66
2018-01-02 05:00:00,28,3,51,51,23.7,80,92,255,0,51,52,54
2018-01-02 06:00:00,37,3,51,51,23.7,80,92,255,0,51,51,52
2018-01-02 07:00:00,37,3,51,48,23.2,80,92,255,0,51,51,51
2018-01-02 08:00:00,42,3,51,64,23.2,80,92,255,0,48,51,51
2018-01-02 09:00:00,33,4,51,57,23.2,80,92,255,0,64,48,51
2018-01-02 10:00:00,24,5,51,56,27.7,80,92,255,0,57,64,48
2018-01-02 11:00:00,10,6,51,34,27.7,80,92,255,0,56,57,64
2018-01-02 12:00:00,4,6,51,17,27.7,80,92,255,0,34,56,57
2018-01-02 13:00:00,6,6,51,20,30.6,70,92,255,0,17,34,56
2018-01-02 14:00:00,9,5,51,19,30.6,70,92,255,0,20,17,34
2018-01-02 15:00:00,13,5,51,22,30.6,70,92,255,0,19,20,17
2018-01-02 16:00:00,15,5,51,26,31.3,55,92,255,0,22,19,20
2018-01-02 17:00:00,25,5,51,21,31.3,55,92,255,0,26,22,19
2018-01-02 18:00:00,31,4,51,36,31.3,55,92,255,0,21,26,22
2018-01-02 19:00:00,47,4,51,41,27.9,60,92,255,0,36,21,26
2018-01-02 20:00:00,48,4,51,44,27.9,60,92,255,0,41,36,21
2018-01-02 21:00:00,63,3,51,63,27.9,60,92,255,0,44,41,36
2018-01-02 22:00:00,52,4,51,65,26.7,75,92,255,0,63,44,41
2018-01-02 23:00:00,43,4,51,68,26.7,75,92,255,0,65,63,44
2018-01-03 00:00:00,34,3,51,56,26.7,75,51,200,0,68,65,63
2018-01-03 01:00:00,29,5,51,57,25.4,95,51,200,0,56,68,65
2018-01-03 02:00:00,22,4,51,54,25.4,95,51,200,0,57,56,68
2018-01-03 03:00:00,23,4,51,46,25.4,95,51,200,0,54,57,56
2018-01-03 04:00:00,42,5,51,45,24.4,105,51,200,0,46,54,57
2018-01-03 05:00:00,41,4,51,53,24.4,105,51,200,0,45,46,54
2018-01-03 06:00:00,41,4,51,50,24.4,105,51,200,0,53,45,46
2018-01-03 07:00:00,57,4,51,59,24.1,105,51,200,0,50,53,45
2018-01-03 08:00:00,58,4,51,63,24.1,105,51,200,0,59,50,53
2018-01-03 09:00:00,68,6,51,64,24.1,105,51,200,0,63,59,50
2018-01-03 10:00:00,69,8,51,75,28.3,90,51,200,0,64,63,59
2018-01-03 11:00:00,48,8,51,72,28.3,90,51,200,0,75,64,63
2018-01-03 12:00:00,35,6,51,44,28.3,90,51,200,0,72,75,64
2018-01-03 13:00:00,27,6,51,38,31.7,70,51,200,0,44,72,75
2018-01-03 14:00:00,31,6,51,38,31.7,70,51,200,0,38,44,72
2018-01-03 15:00:00,36,6,51,45,31.7,70,51,200,0,38,38,44
2018-01-03 16:00:00,13,6,51,48,32.1,50,51,200,0,45,38,38
2018-01-03 17:00:00,11,5,51,51,32.1,50,51,200,0,48,45,38
2018-01-03 18:00:00,12,6,51,45,32.1,50,51,200,0,51,48,45
2018-01-03 19:00:00,72,5,51,44,28.3,70,51,200,0,45,51,48
2018-01-03 20:00:00,76,4,51,81,28.3,70,51,200,0,44,45,51
2018-01-03 21:00:00,78,4,51,97,28.3,70,51,200,0,81,44,45
2018-01-03 22:00:00,65,5,51,83,27.7,80,51,200,0,97,81,44
2018-01-03 23:00:00,65,5,51,92,27.7,80,51,200,0,83,97,81
2018-01-04 00:00:00,56,4,51,87,27.7,80,38,163,0,92,83,97
2018-01-04 01:00:00,57,3,51,86,26.5,75,38,163,0,87,92,83
2018-01-04 02:00:00,56,4,51,75,26.5,75,38,163,0,86,87,92
2018-01-04 03:00:00,58,4,51,94,26.5,75,38,163,0,75,86,87
2018-01-04 04:00:00,62,4,51,79,25.5,75,38,163,0,94,75,86
2018-01-04 05:00:00,62,4,51,94,25.5,75,38,163,0,79,94,75
2018-01-04 06:00:00,64,3,51,76,25.5,75,38,163,0,94,79,94
2018-01-04 07:00:00,77,4,51,80,25.0,95,38,163,0,76,94,79
2018-01-04 08:00:00,84,4,51,112,25.0,95,38,163,0,80,76,94
2018-01-04 09:00:00,65,5,51,102,25.0,95,38,163,0,112,80,76
2018-01-04 10:00:00,62,7,51,78,29.4,80,38,163,0,102,112,80
2018-01-04 11:00:00,50,7,51,84,29.4,80,38,163,0,78,102,112
2018-01-04 12:00:00,45,7,51,65,29.4,80,38,163,0,84,78,102
2018-01-04 13:00:00,20,7,51,51,32.7,85,38,163,0,65,84,78
2018-01-04 14:00:00,11,7,51,42,32.7,85,38,163,0,51,65,84
2018-01-04 15:00:00,8,7,51,50,32.7,85,38,163,0,42,51,65
2018-01-04 16:00:00,10,7,51,49,33.1,35,38,163,0,50,42,51
2018-01-04 17:00:00,13,7,51,51,33.1,35,38,163,0,49,50,42
2018-01-04 18:00:00,14,6,51,68,33.1,35,38,163,0,51,49,50
2018-01-04 19:00:00,50,6,51,61,29.6,45,38,163,0,68,51,49
2018-01-04 20:00:00,96,6,51,83,29.6,45,38,163,0,61,68,51
2018-01-04 21:00:00,92,6,51,112,29.6,45,38,163,0,83,61,68
2018-01-04 22:00:00,87,6,51,108,28.5,60,38,163,0,112,83,61
2018-01-04 23:00:00,65,6,51,103,28.5,60,38,163,0,108,112,83
2018-01-05 00:00:00,67,5,51,97,28.5,60,47,4,0,103,108,112
2018-01-05 01:00:00,59,6,51,98,27.2,70,47,4,0,97,103,108
2018-01-05 02:00:00,57,10,51,84,27.2,70,47,4,0,98,97,103
2018-01-05 03:00:00,62,9,51,95,27.2,70,47,4,0,84,98,97
2018-01-05 04:00:00,62,9,51,104,26.3,70,47,4,0,95,84,98
2018-01-05 05:00:00,71,5,51,96,26.3,70,47,4,0,104,95,84
2018-01-05 06:00:00,75,5,51,108,26.3,70,47,4,0,96,104,95
2018-01-05 07:00:00,75,4,51,107,25.5,75,47,4,0,108,96,104
2018-01-05 08:00:00,78,4,51,100,25.5,75,47,4,0,107,108,96
2018-01-05 09:00:00,70,6,51,84,25.5,75,47,4,0,100,107,108
2018-01-05 10:00:00,62,8,51,82,30.1,80,47,4,0,84,100,107
2018-01-05 11:00:00,59,10,51,82,30.1,80,47,4,0,82,84,100
2018-01-05 12:00:00,62,10,51,85,30.1,80,47,4,0,82,82,84
2018-01-05 13:00:00,32,11,51,76,34.3,90,47,4,0,85,82,82
2018-01-05 14:00:00,24,10,51,67,34.3,90,47,4,0,76,85,82
2018-01-05 15:00:00,8,8,51,66,34.3,90,47,4,0,67,76,85
2018-01-05 16:00:00,6,6,51,46,33.8,75,47,4,0,66,67,76
2018-01-05 17:00:00,6,6,51,38,33.8,75,47,4,0,46,66,67
2018-01-05 18:00:00,10,5,51,34,33.8,75,47,4,0,38,46,66
2018-01-05 19:00:00,17,6,51,41,30.1,80,47,4,0,34,38,46
2018-01-05 20:00:00,13,5,51,64,30.1,80,47,4,0,41,34,38
2018-01-05 21:00:00,18,9,51,54,30.1,80,47,4,0,64,41,34
2018-01-05 22:00:00,7,6,51,52,28.8,80,47,4,0,54,64,41
2018-01-05 23:00:00,8,4,51,37,28.8,80,47,4,0,52,54,64
2018-01-06 00:00:00,5,5,51,37,28.8,80,34,2,0,37,52,54
2018-01-06 01:00:00,5,5,51,36,27.1,90,34,2,0,37,37,52
2018-01-06 02:00:00,82,4,51,43,27.1,90,34,2,0,36,37,37
2018-01-06 03:00:00,82,4,51,59,27.1,90,34,2,0,43,36,37
2018-01-06 04:00:00,46,4,51,71,26.5,105,34,2,0,59,43,36
2018-01-06 05:00:00,5,4,51,66,26.5,105,34,2,0,71,59,43
2018-01-06 06:00:00,3,4,51,49,26.5,105,34,2,0,66,71,59
2018-01-06 07:00:00,6,4,51,55,26.4,95,34,2,0,49,66,71
2018-01-06 08:00:00,7,4,51,62,26.4,95,34,2,0,55,49,66
2018-01-06 09:00:00,26,5,51,60,26.4,95,34,2,0,62,55,49
2018-01-06 10:00:00,36,7,51,61,31.0,100,34,2,0,60,62,55
2018-01-06 11:00:00,10,8,51,53,31.0,100,34,2,0,61,60,62
2018-01-06 12:00:00,2,6,51,40,31.0,100,34,2,0,53,61,60
2018-01-06 13:00:00,1,5,51,40,33.8,100,34,2,0,40,53,61
2018-01-06 14:00:00,5,6,51,36,33.8,100,34,2,0,40,40,53
2018-01-06 15:00:00,26,5,51,27,33.8,100,34,2,0,36,40,40
2018-01-06 16:00:00,12,5,51,25,32.8,90,34,2,0,27,36,40
2018-01-06 17:00:00,3,4,51,30,32.8,90,34,2,0,25,27,36
2018-01-06 18:00:00,2,4,51,40,32.8,90,34,2,0,30,25,27
2018-01-06 19:00:00,3,4,51,44,29.1,80,34,2,0,40,30,25
2018-01-06 20:00:00,2,4,51,68,29.1,80,34,2,0,44,40,30
2018-01-06 21:00:00,0,3,51,62,29.1,80,34,2,0,68,44,40
2018-01-06 22:00:00,0,3,51,43,28.1,80,34,2,0,62,68,44
2018-01-06 23:00:00,0,3,51,54,28.1,80,34,2,0,43,62,68
2018-01-07 00:00:00,0,3,51,53,28.1,80,34,45,0,54,43,62
2018-01-07 01:00:00,1,3,51,64,27.3,105,34,45,0,53,54,43
2018-01-07 02:00:00,1,3,51,46,27.3,105,34,45,0,64,53,54
2018-01-07 03:00:00,11,3,51,46,27.3,105,34,45,0,46,64,53
2018-01-07 04:00:00,8,3,51,16,26.7,115,34,45,0,46,46,64
2018-01-07 05:00:00,1,3,51,17,26.7,115,34,45,0,16,46,46
2018-01-07 06:00:00,1,3,51,10,26.7,115,34,45,0,17,16,46
2018-01-07 07:00:00,0,3,51,13,26.4,135,34,45,0,10,17,16
2018-01-07 08:00:00,2,3,51,14,26.4,135,34,45,0,13,10,17
2018-01-07 09:00:00,3,3,51,21,26.4,135,34,45,0,14,13,10
2018-01-07 10:00:00,5,3,51,18,30.5,150,34,45,0,21,14,13
2018-01-07 11:00:00,2,3,51,14,30.5,150,34,45,0,18,21,14
2018-01-07 12:00:00,1,3,51,11,30.5,150,34,45,0,14,18,21
2018-01-07 13:00:00,0,3,51,11,31.5,155,34,45,0,11,14,18
2018-01-07 14:00:00,0,3,51,11,31.5,155,34,45,0,11,11,14
2018-01-07 15:00:00,0,3,51,7,31.5,155,34,45,0,11,11,11
2018-01-07 16:00:00,2,3,51,7,30.9,160,34,45,0,7,11,11
2018-01-07 17:00:00,1,3,51,8,30.9,160,34,45,0,7,7,11
2018-01-07 18:00:00,2,3,51,13,30.9,160,34,45,0,8,7,7
2018-01-07 19:00:00,2,3,51,9,27.9,170,34,45,0,13,8,7
2018-01-07 20:00:00,0,3,51,17,27.9,170,34,45,0,9,13,8
2018-01-07 21:00:00,0,3,51,14,27.9,170,34,45,0,17,9,13
2018-01-07 22:00:00,0,3,51,14,27.3,170,34,45,0,14,17,9
2018-01-07 23:00:00,0,3,51,16,27.3,170,34,45,0,14,14,17
2018-01-08 00:00:00,0,3,51,15,27.3,170,31,44,0,16,14,14
2018-01-08 01:00:00,0,3,51,12,26.7,150,31,44,0,15,16,14
2018-01-08 02:00:00,0,3,51,6,26.7,150,31,44,0,12,15,16
2018-01-08 03:00:00,0,3,51,2,26.7,150,31,44,0,6,12,15
2018-01-08 04:00:00,1,3,51,9,26.1,145,31,44,0,2,6,12
2018-01-08 05:00:00,2,3,51,8,26.1,145,31,44,0,9,2,6
2018-01-08 06:00:00,4,3,51,7,26.1,145,31,44,0,8,9,2
2018-01-08 07:00:00,5,3,51,18,26.0,145,31,44,0,7,8,9
2018-01-08 08:00:00,5,3,51,16,26.0,145,31,44,0,18,7,8
2018-01-08 09:00:00,4,3,51,11,26.0,145,31,44,0,16,18,7
2018-01-08 10:00:00,16,4,51,13,30.2,140,31,44,0,11,16,18
2018-01-08 11:00:00,9,4,51,13,30.2,140,31,44,0,13,11,16
2018-01-08 12:00:00,1,3,51,9,30.2,140,31,44,0,13,13,11
2018-01-08 13:00:00,3,3,51,8,31.8,145,31,44,0,9,13,13
2018-01-08 14:00:00,3,3,51,7,31.8,145,31,44,0,8,9,13
2018-01-08 15:00:00,1,3,51,5,31.8,145,31,44,0,7,8,9
2018-01-08 16:00:00,1,3,51,8,31.6,145,31,44,0,5,7,8
2018-01-08 17:00:00,2,3,51,7,31.6,145,31,44,0,8,5,7
2018-01-08 18:00:00,1,3,51,12,31.6,145,31,44,0,7,8,5
2018-01-08 19:00:00,2,3,51,12,28.3,135,31,44,0,12,7,8
2018-01-08 20:00:00,2,3,51,8,28.3,135,31,44,0,12,12,7
2018-01-08 21:00:00,1,3,51,15,28.3,135,31,44,0,8,12,12
2018-01-08 22:00:00,1,3,51,14,27.7,100,31,44,0,15,8,12
2018-01-08 23:00:00,0,3,51,12,27.7,100,31,44,0,14,15,8
2018-01-09 00:00:00,0,3,51,9,27.7,100,29,42,0,12,14,15
2018-01-09 01:00:00,0,3,51,7,27.1,95,29,42,0,9,12,14
2018-01-09 02:00:00,0,3,51,5,27.1,95,29,42,0,7,9,12
2018-01-09 03:00:00,2,3,51,12,27.1,95,29,42,0,5,7,9
2018-01-09 04:00:00,6,3,51,8,26.6,90,29,42,0,12,5,7
2018-01-09 05:00:00,4,3,51,12,26.6,90,29,42,0,8,12,5
2018-01-09 06:00:00,10,3,51,12,26.6,90,29,42,0,12,8,12
2018-01-09 07:00:00,25,3,51,11,26.4,90,29,42,0,12,12,8
2018-01-09 08:00:00,22,3,51,18,26.4,90,29,42,0,11,12,12
2018-01-09 09:00:00,6,3,51,23,26.4,90,29,42,0,18,11,12
2018-01-09 10:00:00,4,3,51,10,31.9,90,29,42,0,23,18,11
2018-01-09 11:00:00,1,3,51,11,31.9,90,29,42,0,10,23,18
2018-01-09 12:00:00,1,4,51,8,31.9,90,29,42,0,11,10,23
2018-01-09 13:00:00,0,4,51,6,34.6,95,29,42,0,8,11,10
2018-01-09 14:00:00,3,4,51,7,34.6,95,29,42,0,6,8,11
2018-01-09 15:00:00,1,4,51,9,34.6,95,29,42,0,7,6,8
2018-01-09 16:00:00,3,4,51,7,33.6,70,29,42,0,9,7,6
2018-01-09 17:00:00,6,4,51,13,33.6,70,29,42,0,7,9,7
2018-01-09 18:00:00,2,3,51,16,33.6,70,29,42,0,13,7,9
2018-01-09 19:00:00,1,3,51,19,29.9,70,29,42,0,16,13,7
2018-01-09 20:00:00,1,3,51,15,29.9,70,29,42,0,19,16,13
2018-01-09 21:00:00,3,3,51,18,29.9,70,29,42,0,15,19,16
2018-01-09 22:00:00,3,3,51,11,28.7,75,29,42,0,18,15,19
2018-01-09 23:00:00,3,3,51,19,28.7,75,29,42,0,11,18,15
2018-01-10 00:00:00,1,3,51,13,28.7,75,2,112,0,19,11,18
2018-01-10 01:00:00,2,3,51,13,27.7,100,2,112,0,13,19,11
2018-01-10 02:00:00,2,3,51,9,27.7,100,2,112,0,13,13,19
2018-01-10 03:00:00,4,3,51,14,27.7,100,2,112,0,9,13,13
2018-01-10 04:00:00,9,3,51,13,27.1,70,2,112,0,14,9,13
2018-01-10 05:00:00,31,4,51,10,27.1,70,2,112,0,13,14,9
2018-01-10 06:00:00,18,4,51,21,27.1,70,2,112,0,10,13,14
2018-01-10 07:00:00,12,3,51,31,26.4,95,2,112,0,21,10,13
2018-01-10 08:00:00,10,3,51,15,26.4,95,2,112,0,31,21,10
2018-01-10 09:00:00,16,3,51,17,26.4,95,2,112,0,15,31,21
2018-01-10 10:00:00,13,3,51,19,27.3,115,2,112,0,17,15,31
2018-01-10 11:00:00,20,3,51,26,27.3,115,2,112,0,19,17,15
2018-01-10 12:00:00,19,3,51,24,27.3,115,2,112,0,26,19,17
2018-01-10 13:00:00,13,3,51,23,28.4,315,2,112,0,24,26,19
2018-01-10 14:00:00,7,4,51,23,28.4,315,2,112,0,23,24,26
2018-01-10 15:00:00,6,4,51,20,28.4,315,2,112,0,23,23,24
2018-01-10 16:00:00,24,4,51,29,29.7,20,2,112,0,20,23,23
2018-01-10 17:00:00,48,5,51,40,29.7,20,2,112,0,29,20,23
2018-01-10 18:00:00,54,5,51,45,29.7,20,2,112,0,40,29,20
2018-01-10 19:00:00,51,5,51,46,25.4,15,2,112,0,45,40,29
2018-01-10 20:00:00,36,4,51,47,25.4,15,2,112,0,46,45,40
2018-01-10 21:00:00,19,4,51,34,25.4,15,2,112,0,47,46,45
2018-01-10 22:00:00,19,4,51,27,25.0,5,2,112,0,34,47,46
2018-01-10 23:00:00,13,4,51,31,25.0,5,2,112,0,27,34,47
2018-01-11 00:00:00,19,4,51,36,25.0,5,4,214,0,31,27,34
2018-01-11 01:00:00,38,5,51,34,24.8,75,4,214,0,36,31,27
2018-01-11 02:00:00,53,7,51,35,24.8,75,4,214,0,34,36,31
2018-01-11 03:00:00,56,6,51,49,24.8,75,4,214,0,35,34,36
2018-01-11 04:00:00,84,6,51,48,24.4,85,4,214,0,49,35,34
2018-01-11 05:00:00,87,6,51,41,24.4,85,4,214,0,48,49,35
2018-01-11 06:00:00,94,7,51,47,24.4,85,4,214,0,41,48,49
2018-01-11 07:00:00,97,6,51,65,23.5,75,4,214,0,47,41,48
2018-01-11 08:00:00,109,8,51,58,23.5,75,4,214,0,65,47,41
2018-01-11 09:00:00,66,9,51,47,23.5,75,4,214,0,58,65,47
2018-01-11 10:00:00,64,9,51,40,23.4,70,4,214,0,47,58,65
2018-01-11 11:00:00,61,8,51,41,23.4,70,4,214,0,40,47,58
2018-01-11 12:00:00,55,9,51,44,23.4,70,4,214,0,41,40,47
2018-01-11 13:00:00,62,8,51,51,24.9,75,4,214,0,44,41,40
2018-01-11 14:00:00,52,7,51,44,24.9,75,4,214,0,51,44,41
2018-01-11 15:00:00,50,7,51,49,24.9,75,4,214,0,44,51,44
2018-01-11 16:00:00,50,6,51,42,26.9,70,4,214,0,49,44,51
2018-01-11 17:00:00,48,5,51,43,26.9,70,4,214,0,42,49,44
2018-01-11 18:00:00,59,6,51,47,26.9,70,4,214,0,43,42,49
2018-01-11 19:00:00,64,6,51,48,24.8,70,4,214,0,47,43,42
2018-01-11 20:00:00,59,6,51,62,24.8,70,4,214,0,48,47,43
2018-01-11 21:00:00,59,6,51,59,24.8,70,4,214,0,62,48,47
2018-01-11 22:00:00,68,8,51,54,25.0,80,4,214,0,59,62,48
2018-01-11 23:00:00,69,9,51,71,25.0,80,4,214,0,54,59,62
2018-01-12 00:00:00,53,8,51,77,25.0,80,64,494,0,71,54,59
2018-01-12 01:00:00,54,7,51,78,23.4,70,64,494,0,77,71,54
2018-01-12 02:00:00,54,6,51,80,23.4,70,64,494,0,78,77,71
2018-01-12 03:00:00,59,6,51,75,23.4,70,64,494,0,80,78,77
2018-01-12 04:00:00,62,7,51,86,22.2,60,64,494,0,75,80,78
2018-01-12 05:00:00,73,7,51,83,22.2,60,64,494,0,86,75,80
2018-01-12 06:00:00,65,7,51,78,22.2,60,64,494,0,83,86,75
2018-01-12 07:00:00,62,6,51,71,21.5,65,64,494,0,78,83,86
2018-01-12 08:00:00,59,7,51,69,21.5,65,64,494,0,71,78,83
2018-01-12 09:00:00,59,8,51,48,21.5,65,64,494,0,69,71,78
2018-01-12 10:00:00,62,9,51,50,24.2,70,64,494,0,48,69,71
2018-01-12 11:00:00,57,10,51,54,24.2,70,64,494,0,50,48,69
2018-01-12 12:00:00,47,8,51,51,24.2,70,64,494,0,54,50,48
2018-01-12 13:00:00,36,7,51,44,26.3,70,64,494,0,51,54,50
2018-01-12 14:00:00,37,7,51,39,26.3,70,64,494,0,44,51,54
2018-01-12 15:00:00,41,7,51,37,26.3,70,64,494,0,39,44,51
2018-01-12 16:00:00,41,7,51,36,27.6,60,64,494,0,37,39,44
2018-01-12 17:00:00,40,7,51,41,27.6,60,64,494,0,36,37,39
2018-01-12 18:00:00,51,7,51,40,27.6,60,64,494,0,41,36,37
2018-01-12 19:00:00,51,7,51,46,24.8,60,64,494,0,40,41,36
2018-01-12 20:00:00,51,7,51,44,24.8,60,64,494,0,46,40,41
2018-01-12 21:00:00,74,8,51,52,24.8,60,64,494,0,44,46,40
2018-01-12 22:00:00,66,13,51,59,23.6,80,64,494,0,52,44,46
2018-01-12 23:00:00,60,17,51,68,23.6,80,64,494,0,59,52,44
2018-01-13 00:00:00,59,13,51,58,23.6,80,82,641,0,68,59,52
2018-01-13 01:00:00,53,7,51,71,21.6,20,82,641,0,58,68,59
2018-01-13 02:00:00,49,7,51,86,21.6,20,82,641,0,71,58,68
2018-01-13 03:00:00,49,9,51,65,21.6,20,82,641,0,86,71,58
2018-01-13 04:00:00,50,8,51,70,20.4,35,82,641,0,65,86,71
2018-01-13 05:00:00,50,7,51,62,20.4,35,82,641,0,70,65,86
2018-01-13 06:00:00,46,6,51,67,20.4,35,82,641,0,62,70,65
2018-01-13 07:00:00,49,8,51,76,19.3,60,82,641,0,67,62,70
2018-01-13 08:00:00,59,8,51,67,19.3,60,82,641,0,76,67,62
2018-01-13 09:00:00,79,8,51,58,19.3,60,82,641,0,67,76,67
2018-01-13 10:00:00,68,11,51,78,22.6,70,82,641,0,58,67,76
2018-01-13 11:00:00,74,10,51,64,22.6,70,82,641,0,78,58,67
2018-01-13 12:00:00,58,10,51,59,22.6,70,82,641,0,64,78,58
2018-01-13 13:00:00,59,11,51,56,26.4,70,82,641,0,59,64,78
2018-01-13 14:00:00,45,9,51,51,26.4,70,82,641,0,56,59,64
2018-01-13 15:00:00,42,8,51,43,26.4,70,82,641,0,51,56,59
2018-01-13 16:00:00,43,8,51,45,27.8,60,82,641,0,43,51,56
2018-01-13 17:00:00,42,7,51,45,27.8,60,82,641,0,45,43,51
2018-01-13 18:00:00,38,7,51,48,27.8,60,82,641,0,45,45,43
2018-01-13 19:00:00,38,7,51,42,24.1,80,82,641,0,48,45,45
2018-01-13 20:00:00,78,6,51,51,24.1,80,82,641,0,42,48,45
2018-01-13 21:00:00,72,6,51,79,24.1,80,82,641,0,51,42,48
2018-01-13 22:00:00,64,7,51,77,23.0,80,82,641,0,79,51,42
2018-01-13 23:00:00,58,6,51,95,23.0,80,82,641,0,77,79,51
2018-01-14 00:00:00,33,6,51,99,23.0,80,49,415,0,95,77,79
2018-01-14 01:00:00,28,6,51,86,21.4,75,49,415,0,99,95,77
2018-01-14 02:00:00,29,5,51,75,21.4,75,49,415,0,86,99,95
2018-01-14 03:00:00,36,6,51,80,21.4,75,49,415,0,75,86,99
2018-01-14 04:00:00,31,5,51,79,20.5,70,49,415,0,80,75,86
2018-01-14 05:00:00,28,6,51,79,20.5,70,49,415,0,79,80,75
2018-01-14 06:00:00,41,8,51,77,20.5,70,49,415,0,79,79,80
2018-01-14 07:00:00,53,6,51,74,19.9,65,49,415,0,77,79,79
2018-01-14 08:00:00,53,6,51,72,19.9,65,49,415,0,74,77,79
2018-01-14 09:00:00,37,8,51,84,19.9,65,49,415,0,72,74,77
2018-01-14 10:00:00,37,8,51,66,24.7,65,49,415,0,84,72,74
2018-01-14 11:00:00,36,8,51,62,24.7,65,49,415,0,66,84,72
2018-01-14 12:00:00,34,8,51,53,24.7,65,49,415,0,62,66,84
2018-01-14 13:00:00,24,7,51,53,27.9,55,49,415,0,53,62,66
2018-01-14 14:00:00,23,7,51,39,27.9,55,49,415,0,53,53,62
2018-01-14 15:00:00,26,7,51,36,27.9,55,49,415,0,39,53,53
2018-01-14 16:00:00,26,6,51,31,29.1,40,49,415,0,36,39,53
2018-01-14 17:00:00,38,6,51,33,29.1,40,49,415,0,31,36,39
2018-01-14 18:00:00,38,6,51,32,29.1,40,49,415,0,33,31,36
2018-01-14 19:00:00,58,7,51,42,25.8,60,49,415,0,32,33,31
2018-01-14 20:00:00,65,6,51,61,25.8,60,49,415,0,42,32,33
2018-01-14 21:00:00,77,6,51,65,25.8,60,49,415,0,61,42,32
2018-01-14 22:00:00,73,6,51,64,24.7,75,49,415,0,65,61,42
2018-01-14 23:00:00,67,6,51,59,24.7,75,49,415,0,64,65,61
2018-01-15 00:00:00,63,5,51,73,24.7,75,2,72,0,59,64,65
2018-01-15 01:00:00,38,6,51,82,23.3,70,2,72,0,73,59,64
2018-01-15 02:00:00,53,8,51,71,23.3,70,2,72,0,82,73,59
2018-01-15 03:00:00,55,7,51,73,23.3,70,2,72,0,71,82,73
2018-01-15 04:00:00,59,9,51,77,22.2,75,2,72,0,73,71,82
2018-01-15 05:00:00,58,7,51,87,22.2,75,2,72,0,77,73,71
2018-01-15 06:00:00,71,10,51,112,22.2,75,2,72,0,87,77,73
2018-01-15 07:00:00,82,12,51,111,21.4,115,2,72,0,112,87,77
2018-01-15 08:00:00,89,10,51,114,21.4,115,2,72,0,111,112,87
2018-01-15 09:00:00,73,16,51,123,21.4,115,2,72,0,114,111,112
2018-01-15 10:00:00,60,13,51,106,25.4,115,2,72,0,123,114,111
2018-01-15 11:00:00,69,12,51,86,25.4,115,2,72,0,106,123,114
2018-01-15 12:00:00,58,10,51,76,25.4,115,2,72,0,86,106,123
2018-01-15 13:00:00,39,10,51,64,29.6,75,2,72,0,76,86,106
2018-01-15 14:00:00,40,8,51,45,29.6,75,2,72,0,64,76,86
2018-01-15 15:00:00,41,8,51,41,29.6,75,2,72,0,45,64,76
2018-01-15 16:00:00,45,8,51,47,30.1,50,2,72,0,41,45,64
2018-01-15 17:00:00,45,8,51,51,30.1,50,2,72,0,47,41,45
2018-01-15 18:00:00,60,7,51,54,30.1,50,2,72,0,51,47,41
2018-01-15 19:00:00,61,8,51,53,26.5,140,2,72,0,54,51,47
2018-01-15 20:00:00,93,11,51,64,26.5,140,2,72,0,53,54,51
